code,price
A001040,171333.3333
A024110,15816.66667
A161390,53266.66667
A047810,40600
A018880,47333.33333
A001800,885666.6667
A128940,88000
A088350,7850
A027410,67533.33333
A097950,378000
A139480,217500
A036570,147000
A005830,58366.66667
A032640,11616.66667
A000120,183833.3333
A078930,41166.66667
A029780,48166.66667
A007070,24833.33333
A002380,626333.3333
A009240,121666.6667
A004800,68900
A009830,13000
A012750,77433.33333
A000720,51633.33333
A009150,53000
A036460,53933.33333
A004990,2041000
A051600,86200
A000100,177666.6667
A012630,39383.33333
A069960,142166.6667
A007310,570000
A000880,29566.66667
A001450,28216.66667
A138930,16700
A037620,47016.66667
A000210,73000
A003520,1500
A016360,47766.66667
A006800,11083.33333
A047050,35200
A008770,107000
A005940,11900
A034020,25466.66667
A010060,103833.3333
A005300,1835000
A047040,6950
A011210,191166.6667
A004370,268833.3333
A079160,52833.33333
A012450,32083.33333
A071050,55633.33333
A004170,207666.6667
A001440,1815
A000240,21366.66667
A006360,30933.33333
A010140,24316.66667
A003490,38083.33333
A028050,57466.66667
A006280,135500
A079550,0
A000150,115833.3333
A011780,75033.33333
A011070,103400
A111770,60066.66667
A161890,53883.33333
A002550,27400
A005610,149500
A005440,19466.66667
A006120,62333.33333
A028670,3570
A204320,131666.6667
A000670,1285666.667
A030000,19633.33333
A000080,24983.33333
A114090,40133.33333
A120110,53183.33333
A105630,36066.66667
A214320,0
A014820,25566.66667
A006260,62533.33333
A000060,12833.33333
A057050,143833.3333
A192400,216000
A008560,4125
A138040,9136.666667
A005250,20933.33333
A039490,48416.66667
A003690,11366.66667
A003450,7203.333333
A226320,0
A002620,21883.33333
A001740,10206.66667
A006650,76700
A010120,62066.66667
A139130,14816.66667
A001120,25866.66667
A064350,21283.33333
A192820,114733.3333
A017800,47600
A003410,10366.66667
A002350,13683.33333
A000070,88233.33333
A010620,92800
A002270,702666.6667
A010780,45133.33333
A042670,11000
A042660,19183.33333
A108670,177000
A071840,70833.33333
A073240,10716.66667
A181710,76633.33333
A082640,11450
A003000,19183.33333
A068870,38950
A170900,97000
A023590,11433.33333
A052690,61566.66667
A049770,331500
A039130,70566.66667
A185750,71833.33333
A145990,69400
A081660,110333.3333
A001680,44516.66667
A180640,26366.66667
A003240,1278666.667
A069620,70733.33333
A011790,28766.66667
A020000,32000
A006040,330666.6667
A001060,15483.33333
A003620,7656.666667
A025540,55533.33333
A064960,38583.33333
A000640,137833.3333
A007570,26550
A037560,11300
A008000,13533.33333
A001430,33783.33333
A101530,0
A004000,34383.33333
A014680,33150
A020560,4408.333333
A024720,44733.33333
A089590,20333.33333
A009420,4118.333333
A034310,16166.66667
A000990,5560
A175330,6566.666667
A009970,102733.3333
A033920,33133.33333
A103140,27650
A071320,60733.33333
A006840,69300
A115390,11500
A001230,6453.333333
A069260,24083.33333
A001520,917
A019680,7286.666667
A005740,213833.3333
A002240,52600
A096760,2475
A016450,12600
A000370,5386.666667
A018670,127833.3333
A072710,126000
A012510,7653.333333
A053210,20333.33333
A000230,16016.66667
A017810,133666.6667
A003300,135500
A005180,84133.33333
A007340,19766.66667
A093050,32933.33333
A085620,8923.333333
A003090,48583.33333
A002020,23383.33333
A003470,3240
A009450,28266.66667
A020150,8526.666667
A002960,497833.3333
A210980,0
A060980,94500
A138250,0
A044820,51100
A019170,4113.333333
A004490,40066.66667
A093370,2833.333333
A003540,10526.66667
A009290,10310
A008490,55466.66667
A031440,108766.6667
A078520,25266.66667
A003060,454.6666667
A029460,7436.666667
A007210,6066.666667
A003920,710333.3333
A005850,19650
A036580,15283.33333
A034120,27650
A031430,122333.3333
A084690,20383.33333
A058650,174166.6667
A025860,8326.666667
A003850,41183.33333
A001720,61366.66667
A021960,20416.66667
A117930,5456.666667
A009410,4686.666667
A004710,12766.66667
A122900,28283.33333
A004430,6810
A029530,72700
A002390,22400
A079430,41233.33333
A192530,10296.66667
A101060,3828.333333
A000050,180666.6667
A004690,148666.6667
A017390,147333.3333
A900140,16800
A003030,87033.33333
A014830,57900
A037710,305333.3333
A017940,71533.33333
A005090,67500
A006060,1223.333333
A005500,24250
A214420,0
A015860,6466.666667
A005720,90533.33333
A126560,4553.333333
A095720,7433.333333
A016800,32616.66667
A102460,24300
A001780,2418.333333
A001630,68700
A104700,33000
A152330,0
A005880,26416.66667
A032350,14233.33333
A002320,47316.66667
A213500,0
A002630,763.3333333
A042700,16133.33333
A000400,2953.333333
A102280,1075
A033660,6970
A200880,19166.66667
A011200,10150
A214390,0
A003220,14966.66667
A015350,41800
A138490,5275
A002810,23716.66667
A002990,13883.33333
A008060,9173.333333
A004150,10230
A002250,14850
A003200,177500
A005690,4410
A036530,19183.33333
A097230,4881.666667
A007690,44250
A030610,12016.66667
A000480,126500
A003560,2873.333333
A027390,69600
A004440,0
A004360,19650
A095570,0
A011760,35533.33333
A001510,946.6666667
A033270,13583.33333
A112610,10700
A000140,12983.33333
A003570,9193.333333
A007160,37883.33333
A005810,45800
A089470,7340
A016580,23333.33333
A008730,13200
A001130,198166.6667
A009680,12716.66667
A000430,6740
A003120,93733.33333
A000020,5803.333333
A183190,105833.3333
A002780,1431.666667
A102260,7463.333333
A001500,11450
A011160,10766.66667
A002450,4005
A000320,23333.33333
A107590,291333.3333
A000180,21133.33333
A012320,117000
A000390,12516.66667
A002000,26633.33333
A017960,6023.333333
A004970,22850
A001460,285166.6667
A039570,0
A004250,5863.333333
A004700,129000
A003530,3926.666667
A194370,0
A010050,462
A000970,5600
A005950,10566.66667
A000680,4808.333333
A006390,11733.33333
A007860,17033.33333
A004980,8180
A003070,7760
A009580,4783.333333
A092230,77233.33333
A079980,12283.33333
A025000,58933.33333
A011000,1573.333333
A005680,12566.66667
A161000,73966.66667
A001940,50850
A000860,43633.33333
A004130,11416.66667
A001250,9200
A084010,6356.666667
A005110,1021.666667
A082740,6840
A000540,4001.666667
A004840,15583.33333
A001200,1943.333333
A002030,155333.3333
A136490,37083.33333
A013520,31750
A001880,15266.66667
A067830,7016.666667
A004060,633.6666667
A015360,38333.33333
A033240,11916.66667
A004380,9243.333333
A000700,9513.333333
A069640,15483.33333
A010690,9326.666667
A084680,2231.666667
A090350,7310
A012160,2040
A004960,12616.66667
A085310,4305
A011280,2360
A007540,35766.66667
A014280,58566.66667
A001790,31200
A011090,1748.333333
A005390,1261.666667
A010820,2033.333333
A007810,7950
A068400,17166.66667
A084870,19083.33333
A007660,4793.333333
A001360,2915
A227840,0
A004540,5126.666667
A900050,2493.333333
A021820,30766.66667
A000040,922.3333333
A091090,3065
A007700,13633.33333
A092200,6090
A002880,1871.666667
A001270,14100
A034300,23066.66667
A044450,14516.66667
A007980,5980
A130660,6013.333333
A025560,155.6666667
A004200,2706.666667
A005750,3500
A100250,4886.666667
A012610,5623.333333
A002840,169000
A003460,14300
A026890,3540
A003230,23583.33333
A012200,4048.333333
A037270,6060
A004830,2613.333333
A103590,7553.333333
A033530,15950
A000490,10543.33333
A016090,2923.333333
A006380,3133.333333
A004310,2520
A100840,16133.33333
A035150,4826.666667
A117580,6436.666667
A092440,7490
A009440,9783.333333
A001390,16166.66667
A005870,5076.666667
A016880,2078.333333
A058860,3833.333333
A019440,25566.66667
A005980,5683.333333
A006220,7746.666667
A002150,4451.666667
A011930,1101.666667
A004910,8973.333333
A013570,8123.333333
A075180,10850
A014130,35383.33333
A041650,7070
A002360,1103.333333
A063160,24216.66667
A016710,12100
A123690,5746.666667
A009160,5950
A006490,1761.666667
A035510,102600
A094280,15916.66667
A014790,6990
A002300,31283.33333
A002700,1756.666667
A003480,9293.333333
A006370,15666.66667
A035000,8003.333333
A004870,5475
A012030,2555
A003650,72233.33333
A002820,8176.666667
A016610,4235
A003160,7650
A000890,1258.333333
A002310,27366.66667
A002210,5720
A002460,12233.33333
A015890,5940
A012690,3278.333333
A030210,2138.333333
A100220,8010
A001820,4355
A019300,2585
A004770,2381.666667
A001530,89000
A004560,19216.66667
A004890,62500
A003280,2055
A023000,4745
A006090,8883.333333
A058430,13716.66667
A008350,1103.333333
A003350,9670
A024090,15500
A003830,87333.33333
A163560,10176.66667
A005190,17216.66667
A005800,124833.3333
A047400,2403.333333
A002170,84233.33333
A034590,36800
A014990,1211.666667
A014910,1283.333333
A093240,2320
A011150,2638.333333
A008600,1258.333333
A053690,7843.333333
A110570,295
A001380,1505
A014530,24883.33333
A075580,0
A017900,1656.666667
A003960,13983.33333
A001470,5436.666667
A078000,13133.33333
A105840,9120
A006340,915
A068290,6276.666667
A018470,1153.333333
A024890,2271.666667
A134380,36200
A014710,6690
A025750,1878.333333
A008040,3118.333333
A000650,50033.33333
A103130,1625
A000850,71533.33333
A004720,331.3333333
A003080,42716.66667
A009200,2336.666667
A058850,3035
A009270,2623.333333
A006980,3038.333333
A005430,35933.33333
A002100,5140
A012170,1421.666667
A001260,5923.333333
A015260,1038.666667
A077970,3510
A123700,7733.333333
A007120,1468.333333
A033180,2100
A079660,17716.66667
A014160,924.3333333
A004080,8820
A021050,1483.333333
A002600,101533.3333
A001020,760.3333333
A007110,1161.666667
A145210,0
A000300,1358.333333
A018500,1850
A008970,1171.666667
A009070,3180
A077500,8466.666667
A002720,2486.666667
A008250,16233.33333
A006880,8943.333333
A003610,23216.66667
A020760,7323.333333
A007190,1373.333333
A005010,17666.66667
A008700,782
A002920,6656.666667
A002900,8013.333333
A017180,2665
A013580,11216.66667
A129260,8443.333333
A005360,4140
A017550,1498.333333
A012800,852
A007590,7040
A012280,1108.333333
A000500,27233.33333
A017040,2286.666667
A004450,35733.33333
A009770,41850
A028100,8020
A001750,6973.333333
A081000,6563.333333
A010960,3260
A000220,8480
A016590,36366.66667
A084670,30550
A016380,1663.333333
A027740,574.3333333
A011690,1241.666667
A006570,4368.333333
A005960,1208.333333
A013000,1220
A013870,6846.666667
A133820,4918.333333
A011330,697.3333333
A000590,80133.33333
A001340,2836.666667
A083420,6250
A010100,20083.33333
A118000,3291.666667
A023800,5026.666667
A032560,5303.333333
A025530,4873.333333
A001570,1425
A071970,1410
A214330,0
A120030,66100
A006660,11766.66667
A001080,18766.66667
A002200,24366.66667
A008260,2356.666667
A001210,18450
A015230,46550
A144620,11283.33333
A014440,4176.666667
A104120,1030
A011700,1495
A058730,5000
A014580,25366.66667
A008870,35050
A015590,1830
A023810,7980
A011420,1996.666667
A002760,3113.333333
A015020,2600
A072130,3150
A006890,5903.333333
A009310,1378.333333
A004270,12016.66667
A128820,3390
A005320,10246.66667
A010040,3333.333333
A001290,747.3333333
A155660,4080
A004100,10750
A024070,5906.666667
A030790,883.6666667
A090080,1310
A004090,67300
A119650,6626.666667
A210540,0
A009460,691
A092220,1833.333333
A000910,4078.333333
A004740,2003.333333
A001620,2915
A001560,7920
A005420,5326.666667
A104110,1305
A006740,21500
A003780,2893.333333
A011810,637
A109070,676
A002070,8446.666667
A023450,34216.66667
A009190,605.3333333
A017370,2918.333333
A011500,3938.333333
A088790,3578.333333
A024900,16855
A071950,1421.666667
A013360,6790
A093230,1343.333333
A009320,877
A023350,5215
A011300,745
A000950,37566.66667
A004410,2321.666667
A031820,1335
A012600,3076.666667
A002410,14533.33333
A000760,17866.66667
A001070,29166.66667
A023150,8773.333333
A000520,5733.333333
A013700,6863.333333
A002710,3106.666667
A010660,33350
A008110,4291.666667
A003580,3761.666667
A069730,3485
A008420,1996.666667
A003720,1638.333333
A010770,2951.666667
A051630,4383.333333
A026940,2293.333333
A001550,11000
A004140,1935
A009180,2548.333333
A005620,33516.66667
A003680,6803.333333
A033250,943.3333333
A005070,3433.333333
A002140,2405
A044380,569
A002690,0
A020120,2618.333333
A090370,7960
A049800,4430
A005820,18766.66667
A007610,2466.666667
A025820,1226.666667
A009810,827.6666667
A005030,2140
A010420,1283.333333
A002220,17450
A006200,1503.333333
A069460,1335
A025620,878.3333333
A019180,1501.666667
A003010,3640
A071090,16850
A015540,2186.666667
A030720,7373.333333
A101140,1155
A023960,1718.333333
A006110,2910
A007460,2340
A005450,3853.333333
A011390,23166.66667
A074610,825
A019490,5293.333333
A134790,12150
A004920,735.3333333
A008500,24700
A025890,2926.666667
A010600,2176.666667
A009470,4580
A009140,20150
A007630,3808.333333
A027970,483
A001420,2383.333333
A002870,7990
A010580,520.3333333
A011720,3350
A002420,32000
A011230,1323.333333
A010640,2756.666667
A001770,12866.66667
A001140,12050
A007280,27016.66667
A005930,1355000
A015760,43950
A005380,168000
A090430,2606333.333
A012330,246500
A028260,151666.6667
A035420,688333.3333
A032830,109533.3333
A000660,47766.66667
A000270,49050
A055550,45166.66667
A051910,204500
A005490,274000
A033780,79033.33333
A017670,282166.6667
A034730,221833.3333
A051900,661333.3333
A018260,284333.3333
A096770,94200
A000810,285666.6667
A105560,38116.66667
A002790,1186333.333
A003550,63433.33333
A011170,175833.3333
A010950,57916.66667
A034220,35133.33333
A035250,32550
A010130,414666.6667
A066570,61100
A008930,15400
A030200,30483.33333
A021240,86700
A009540,118000
A023530,257666.6667
A006400,128666.6667
A086790,31950
A086280,260500
A000030,9573.333333
A004020,67000
A001040,164833.3333
A024110,13783.33333
A161390,51666.66667
A047810,44433.33333
A018880,47050
A001800,998333.3333
A128940,101500
A088350,8003.333333
A027410,82033.33333
A097950,337833.3333
A139480,211833.3333
A036570,191166.6667
A005830,53700
A032640,11766.66667
A000120,184666.6667
A078930,42066.66667
A029780,40333.33333
A007070,26233.33333
A002380,556333.3333
A009240,152333.3333
A004800,71900
A009830,12950
A012750,77000
A000720,45583.33333
A009150,63733.33333
A036460,45650
A004990,1825333.333
A051600,85933.33333
A000100,171166.6667
A012630,44516.66667
A069960,126500
A007310,546166.6667
A000880,29600
A001450,26333.33333
A138930,14683.33333
A037620,45800
A000210,62066.66667
A003520,1403.333333
A016360,46533.33333
A006800,10350
A047050,29633.33333
A008770,96833.33333
A005940,11233.33333
A034020,25666.66667
A010060,84333.33333
A005300,1632333.333
A047040,6923.333333
A011210,160166.6667
A004370,247333.3333
A079160,59100
A012450,24183.33333
A071050,51166.66667
A004170,173333.3333
A001440,2800
A000240,24750
A006360,26516.66667
A010140,19716.66667
A003490,47500
A028050,39650
A006280,137500
A079550,0
A000150,111000
A011780,85033.33333
A011070,107000
A111770,53333.33333
A161890,53716.66667
A002550,24983.33333
A005610,179333.3333
A005440,18450
A006120,62000
A028670,2940
A204320,170000
A000670,1326333.333
A030000,19266.66667
A000080,23316.66667
A114090,35850
A120110,48283.33333
A105630,37916.66667
A214320,0
A014820,25483.33333
A006260,50916.66667
A000060,12716.66667
A057050,131666.6667
A192400,183333.3333
A008560,4105
A138040,9963.333333
A005250,21866.66667
A039490,57433.33333
A003690,10400
A003450,7313.333333
A226320,0
A002620,21866.66667
A001740,8913.333333
A006650,81966.66667
A010120,60600
A139130,11466.66667
A001120,33700
A064350,18583.33333
A192820,111666.6667
A017800,63700
A003410,14033.33333
A002350,14516.66667
A000070,90933.33333
A010620,74700
A002270,612000
A010780,57566.66667
A042670,11056.66667
A042660,19716.66667
A108670,177000
A071840,58066.66667
A073240,9856.666667
A181710,78633.33333
A082640,11216.66667
A003000,20683.33333
A068870,42083.33333
A170900,90466.66667
A023590,14000
A052690,47700
A049770,332333.3333
A039130,87233.33333
A185750,59900
A145990,66600
A081660,105233.3333
A001680,36400
A180640,31000
A003240,1159000
A069620,63166.66667
A011790,30216.66667
A020000,31050
A006040,318333.3333
A001060,14450
A003620,9483.333333
A025540,64233.33333
A064960,44750
A000640,120333.3333
A007570,27033.33333
A037560,9846.666667
A008000,13683.33333
A001430,31950
A101530,0
A004000,34100
A014680,48133.33333
A020560,8223.333333
A024720,48483.33333
A089590,30966.66667
A009420,4180
A034310,17266.66667
A000990,5043.333333
A175330,6216.666667
A009970,89100
A033920,38750
A103140,24950
A071320,56100
A006840,92733.33333
A115390,10816.66667
A001230,5960
A069260,26016.66667
A001520,1074
A019680,6936.666667
A005740,219500
A002240,43300
A096760,2435
A016450,12266.66667
A000370,4398.333333
A018670,91800
A072710,110166.6667
A012510,10986.66667
A053210,17216.66667
A000230,17483.33333
A017810,127500
A003300,157833.3333
A005180,74400
A007340,19283.33333
A093050,30550
A085620,9363.333333
A003090,45300
A002020,24383.33333
A003470,3991.666667
A009450,25983.33333
A020150,7766.666667
A002960,454166.6667
A210980,0
A060980,66433.33333
A138250,0
A044820,46283.33333
A019170,4240
A004490,39750
A093370,3096.666667
A003540,9873.333333
A009290,11233.33333
A008490,48716.66667
A031440,117666.6667
A078520,24633.33333
A003060,500
A029460,7886.666667
A007210,6393.333333
A003920,685000
A005850,17766.66667
A036580,13316.66667
A034120,31516.66667
A031430,97666.66667
A084690,17850
A058650,154666.6667
A025860,8880
A003850,41516.66667
A001720,57366.66667
A021960,21166.66667
A117930,6550
A009410,5115
A004710,14183.33333
A122900,27683.33333
A004430,8556.666667
A029530,70833.33333
A002390,21383.33333
A079430,37916.66667
A192530,9290
A101060,4541.666667
A000050,175500
A004690,133833.3333
A017390,142500
A900140,18183.33333
A003030,81366.66667
A014830,59466.66667
A037710,318166.6667
A017940,66433.33333
A005090,72066.66667
A006060,1032
A005500,22600
A214420,0
A015860,7013.333333
A005720,87466.66667
A126560,4428.333333
A095720,7646.666667
A016800,30650
A102460,20383.33333
A001780,4298.333333
A001630,59600
A104700,31183.33333
A152330,0
A005880,22966.66667
A032350,14366.66667
A002320,59000
A213500,12933.33333
A002630,718.3333333
A042700,17350
A000400,2998.333333
A102280,1000.333333
A033660,6096.666667
A200880,13000
A011200,9583.333333
A214390,0
A003220,16333.33333
A015350,36266.66667
A138490,5281.666667
A002810,22933.33333
A002990,27366.66667
A008060,9213.333333
A004150,8763.333333
A002250,13950
A003200,176000
A005690,3375
A036530,20466.66667
A097230,4265
A007690,44900
A030610,9773.333333
A000480,112166.6667
A003560,2903.333333
A027390,66800
A004440,0
A004360,19116.66667
A095570,0
A011760,27850
A001510,940.6666667
A033270,15050
A112610,27516.66667
A000140,12000
A003570,9710
A007160,45016.66667
A005810,41016.66667
A089470,8123.333333
A016580,21050
A008730,11566.66667
A001130,168166.6667
A009680,13200
A000430,6136.666667
A003120,118000
A000020,5843.333333
A183190,118833.3333
A002780,1630
A102260,7080
A001500,10466.66667
A011160,10160
A002450,3908.333333
A000320,23516.66667
A107590,304666.6667
A000180,21566.66667
A012320,103100
A000390,14833.33333
A002000,25716.66667
A017960,5966.666667
A004970,21433.33333
A001460,274833.3333
A039570,0
A004250,5656.666667
A004700,139333.3333
A003530,4036.666667
A194370,0
A010050,405.3333333
A000970,6253.333333
A005950,8966.666667
A000680,3921.666667
A006390,14900
A007860,14650
A004980,12316.66667
A003070,8673.333333
A009580,4098.333333
A092230,71166.66667
A079980,11350
A025000,57900
A011000,3246.666667
A005680,12033.33333
A161000,65066.66667
A001940,48000
A000860,51633.33333
A004130,12916.66667
A001250,8193.333333
A084010,5860
A005110,2645
A082740,7166.666667
A000540,3975
A004840,13783.33333
A001200,2068.333333
A002030,145166.6667
A136490,30266.66667
A013520,29883.33333
A001880,15683.33333
A067830,6133.333333
A004060,670
A015360,34966.66667
A033240,14216.66667
A004380,8443.333333
A000700,9576.666667
A069640,13650
A010690,7260
A084680,1828.333333
A090350,9166.666667
A012160,1825
A004960,14183.33333
A085310,4253.333333
A011280,2336.666667
A007540,33700
A014280,67433.33333
A001790,25183.33333
A011090,1683.333333
A005390,1510
A010820,2458.333333
A007810,12583.33333
A068400,16683.33333
A084870,15683.33333
A007660,5496.666667
A001360,2908.333333
A227840,0
A004540,4661.666667
A900050,4963.333333
A021820,26366.66667
A000040,1117.666667
A091090,2871.666667
A007700,14733.33333
A092200,4760
A002880,1595
A001270,17116.66667
A034300,42116.66667
A044450,13166.66667
A007980,6290
A130660,6080
A025560,166
A004200,2680
A005750,4791.666667
A100250,4101.666667
A012610,4658.333333
A002840,163166.6667
A003460,15316.66667
A026890,4005
A003230,21933.33333
A012200,4011.666667
A037270,6863.333333
A004830,2583.333333
A103590,8226.666667
A033530,13033.33333
A000490,10250
A016090,2706.666667
A006380,3478.333333
A004310,2671.666667
A100840,16183.33333
A035150,4275
A117580,5813.333333
A092440,7230
A009440,10093.33333
A001390,17083.33333
A005870,5410
A016880,2080
A058860,3548.333333
A019440,24050
A005980,5523.333333
A006220,7756.666667
A002150,4281.666667
A011930,1190
A004910,13000
A013570,6990
A075180,10323.33333
A014130,42033.33333
A041650,6986.666667
A002360,1926.666667
A063160,21833.33333
A016710,10346.66667
A123690,5843.333333
A009160,5820
A006490,1946.666667
A035510,108000
A094280,17433.33333
A014790,6333.333333
A002300,29433.33333
A002700,1583.333333
A003480,7403.333333
A006370,15950
A035000,7546.666667
A004870,13400
A012030,2975
A003650,68366.66667
A002820,7710
A016610,4143.333333
A003160,7336.666667
A000890,1123.333333
A002310,25400
A002210,4570
A002460,14383.33333
A015890,5810
A012690,2776.666667
A030210,1930
A100220,7930
A001820,3875
A019300,2286.666667
A004770,2246.666667
A001530,76200
A004560,16166.66667
A004890,67033.33333
A003280,2826.666667
A023000,4033.333333
A006090,8316.666667
A058430,13883.33333
A008350,1253.333333
A003350,13540
A024090,16733.33333
A003830,75633.33333
A163560,10120
A005190,16033.33333
A005800,119500
A047400,2198.333333
A002170,97366.66667
A034590,32766.66667
A014990,1471.666667
A014910,1555
A093240,2120
A011150,2538.333333
A008600,1355
A053690,10033.33333
A110570,334
A001380,1598.333333
A014530,25333.33333
A075580,0
A017900,1780
A003960,12950
A001470,5420
A078000,12783.33333
A105840,8320
A006340,819.6666667
A068290,8670
A018470,1066.666667
A024890,2338.333333
A134380,35966.66667
A014710,6930
A025750,1573.333333
A008040,3091.666667
A000650,53833.33333
A103130,1461.666667
A000850,66233.33333
A004720,5976.666667
A003080,47716.66667
A009200,2205
A058850,3040
A009270,2120
A006980,3126.666667
A005430,40283.33333
A002100,4946.666667
A012170,1501.666667
A001260,2628.333333
A015260,1265
A077970,3510
A123700,7083.333333
A007120,1328.333333
A033180,2228.333333
A079660,13333.33333
A014160,942.6666667
A004080,8866.666667
A021050,1275
A002600,106633.3333
A001020,750
A007110,1178.333333
A145210,0
A000300,1256.666667
A018500,1826.666667
A008970,1175
A009070,3316.666667
A077500,8076.666667
A002720,2451.666667
A008250,17216.66667
A006880,8390
A003610,24233.33333
A020760,6950
A007190,1295
A005010,17966.66667
A008700,837
A002920,5346.666667
A002900,7763.333333
A017180,2588.333333
A013580,10843.33333
A129260,7963.333333
A005360,3445
A017550,1496.666667
A012800,945.6666667
A007590,6316.666667
A012280,1335
A000500,24400
A017040,2341.666667
A004450,35050
A009770,39066.66667
A028100,7853.333333
A001750,7406.666667
A081000,7253.333333
A010960,3111.666667
A000220,8580
A016590,33800
A084670,36483.33333
A016380,1566.666667
A027740,618.3333333
A011690,1250
A006570,4670
A005960,886.6666667
A013000,1133.333333
A013870,6256.666667
A133820,4300
A011330,594.3333333
A000590,83900
A001340,2396.666667
A083420,5423.333333
A010100,16516.66667
A118000,4186.666667
A023800,5025
A032560,4975
A025530,4483.333333
A001570,1413.333333
A071970,1410
A214330,0
A120030,66900
A006660,11933.33333
A001080,18766.66667
A002200,23283.33333
A008260,2436.666667
A001210,20433.33333
A015230,44916.66667
A144620,9450
A014440,4028.333333
A104120,2085
A011700,1786.666667
A058730,4293.333333
A014580,24883.33333
A008870,36850
A015590,1546.666667
A023810,7486.666667
A011420,1835
A002760,3381.666667
A015020,2480
A072130,5500
A006890,5686.666667
A009310,1430
A004270,11983.33333
A128820,5971.666667
A005320,12016.66667
A010040,3213.333333
A001290,1041.666667
A155660,3573.333333
A004100,10483.33333
A024070,5433.333333
A030790,885.6666667
A090080,1345
A004090,72600
A119650,6753.333333
A210540,7283.333333
A009460,721.3333333
A092220,1263.333333
A000910,4205
A004740,1301.666667
A001620,2596.666667
A001560,8146.666667
A005420,4998.333333
A104110,1731.666667
A006740,15328.33333
A003780,2650
A011810,3176.666667
A109070,938.6666667
A002070,9506.666667
A023450,35183.33333
A009190,515
A017370,2950
A011500,3786.666667
A088790,3375
A024900,2896.666667
A071950,2445
A013360,6283.333333
A093230,1052.666667
A009320,926.3333333
A023350,5131.666667
A011300,760.6666667
A000950,38350
A004410,2286.666667
A031820,1396.666667
A012600,3731.666667
A002410,15600
A000760,17850
A001070,44350
A023150,8133.333333
A000520,5643.333333
A013700,6256.666667
A002710,2645
A010660,30716.66667
A008110,4160
A003580,3841.666667
A069730,3383.333333
A008420,1938.333333
A003720,1571.666667
A010770,3010
A051630,4105
A026940,2206.666667
A001550,12200
A004140,2021.666667
A009180,2326.666667
A005620,37950
A003680,6790
A033250,1058.333333
A005070,3305
A002140,2236.666667
A044380,558.3333333
A002690,0
A020120,2978.333333
A090370,5218.333333
A049800,4450
A005820,19883.33333
A007610,2335
A025820,1236.666667
A009810,1751.666667
A005030,2556.666667
A010420,1200
A002220,17200
A006200,1245
A069460,1368.333333
A025620,2091.666667
A019180,1326.666667
A003010,3531.666667
A071090,18300
A015540,2790
A030720,7483.333333
A101140,1466.666667
A023960,1736.666667
A006110,2963.333333
A007460,2195
A005450,3915
A011390,23883.33333
A074610,949.3333333
A019490,5530
A134790,13833.33333
A004920,682.6666667
A008500,22650
A025890,2558.333333
A010600,2050
A009470,5230
A009140,20650
A007630,2683.333333
A027970,1427.666667
A001420,2396.666667
A002870,7330
A010580,537.6666667
A011720,2428.333333
A002420,42116.66667
A011230,1368.333333
A010640,2396.666667
A001770,13516.66667
A001140,16350
A007280,27966.66667
A005930,1384666.667
A015760,46283.33333
A005380,166000
A090430,2521666.667
A012330,235666.6667
A028260,166166.6667
A035420,654666.6667
A032830,104166.6667
A000660,47516.66667
A000270,47383.33333
A055550,42850
A051910,254000
A005490,247166.6667
A033780,92766.66667
A017670,270833.3333
A034730,244500
A051900,821333.3333
A018260,287333.3333
A096770,107200
A000810,281166.6667
A105560,39733.33333
A002790,1075500
A003550,63500
A011170,236000
A010950,68233.33333
A034220,30666.66667
A035250,36916.66667
A010130,465000
A066570,58666.66667
A008930,46466.66667
A030200,29866.66667
A021240,91066.66667
A009540,133000
A023530,249833.3333
A006400,128666.6667
A086790,29716.66667
A086280,236666.6667
A000030,10150
A004020,75600
A001040,202500
A024110,14133.33333
A161390,43916.66667
A047810,62566.66667
A018880,38250
A001800,1209666.667
A128940,350333.3333
A088350,7810
A027410,127000
A097950,402500
A139480,233500
A036570,193500
A005830,50733.33333
A032640,10423.33333
A000120,196000
A078930,47216.66667
A029780,41083.33333
A007070,36833.33333
A002380,546000
A009240,205500
A004800,109733.3333
A009830,17350
A012750,81400
A000720,48900
A009150,67866.66667
A036460,46300
A004990,1887666.667
A051600,98633.33333
A000100,222500
A012630,57700
A069960,150833.3333
A007310,677333.3333
A000880,40416.66667
A001450,26416.66667
A138930,15616.66667
A037620,56200
A000210,74066.66667
A003520,1683.333333
A016360,58466.66667
A006800,14883.33333
A047050,27966.66667
A008770,110666.6667
A005940,14083.33333
A034020,28783.33333
A010060,100600
A005300,2191333.333
A047040,7483.333333
A011210,145500
A004370,255833.3333
A079160,84566.66667
A012450,25750
A071050,65766.66667
A004170,207833.3333
A001440,6000
A000240,20550
A006360,30500
A010140,18166.66667
A003490,45316.66667
A028050,38583.33333
A006280,182500
A079550,0
A000150,118833.3333
A011780,80900
A011070,101966.6667
A111770,60500
A161890,78700
A002550,24433.33333
A005610,282833.3333
A005440,19700
A006120,70966.66667
A028670,3040
A204320,150333.3333
A000670,1303333.333
A030000,22450
A000080,22283.33333
A114090,39550
A120110,61366.66667
A105630,40216.66667
A214320,0
A014820,56316.66667
A006260,52133.33333
A000060,13350
A057050,130833.3333
A192400,218333.3333
A008560,6096.666667
A138040,13333.33333
A005250,30200
A039490,74500
A003690,11283.33333
A003450,9710
A226320,0
A002620,33366.66667
A001740,8240
A006650,152500
A010120,58133.33333
A139130,12616.66667
